image_name,label
tile_L1000788_02230.png,noise
tile_L1000788_03831.png,skip
tile_L1000788_03832.png,skip
tile_L1000788_03900.png,num_7
tile_L1000788_03951.png,discard
tile_L1000788_03952.png,skip
tile_L1000788_04020.png,num_7
tile_L1000788_04779.png,skip
tile_L1000788_04780.png,skip
tile_L1000788_04899.png,skip
tile_L1000788_04900.png,skip
tile_L1000788_04983.png,noise
tile_L1000788_05102.png,noise
tile_L1000788_05453.png,num_7
tile_L1000788_05572.png,noise
tile_L1000788_05573.png,num_7
tile_L1000788_05631.png,num_8
tile_L1000788_05632.png,num_8
tile_L1000788_05692.png,noise
tile_L1000788_05751.png,num_8
tile_L1000788_05752.png,num_8
tile_L1000788_06104.png,discard
tile_L1000788_06224.png,discard
tile_L1000788_06579.png,num_8
tile_L1000788_07372.png,discard
tile_L1000788_07373.png,discard
tile_L1000788_07625.png,num_2
tile_L1000788_07626.png,num_2
tile_L1000788_08819.png,num_4
tile_L1000788_08820.png,discard
tile_L1000788_08939.png,discard
tile_L1000788_08940.png,discard
tile_L1000788_08954.png,num_2
tile_L1000788_08955.png,num_2
tile_L1000789_00530.png,num_2
tile_L1000789_00531.png,num_2
tile_L1000789_00542.png,num_2
tile_L1000789_00543.png,num_2
tile_L1000789_00650.png,num_2
tile_L1000789_00651.png,num_2
tile_L1000789_01991.png,num_2
tile_L1000789_01992.png,num_2
tile_L1000789_02097.png,num_2
tile_L1000789_02098.png,num_2
tile_L1000789_02210.png,noise
tile_L1000789_02212.png,noise
tile_L1000789_02330.png,noise
tile_L1000789_02332.png,noise
tile_L1000789_02452.png,noise
tile_L1000789_03255.png,discard
tile_L1000789_03375.png,num_4
tile_L1000789_03376.png,num_4
tile_L1000789_03495.png,num_4
tile_L1000789_03496.png,num_4
tile_L1000789_04138.png,num_1
tile_L1000789_04204.png,num_4
tile_L1000789_04205.png,num_4
tile_L1000789_04258.png,num_1
tile_L1000789_04324.png,discard
tile_L1000789_04325.png,discard
tile_L1000789_04444.png,discard
tile_L1000789_04445.png,discard
tile_L1000789_04660.png,discard
tile_L1000789_04779.png,noise
tile_L1000789_04780.png,discard
tile_L1000789_05055.png,num_4
tile_L1000789_05056.png,num_4
tile_L1000789_05175.png,num_4
tile_L1000789_05176.png,num_4
tile_L1000789_05763.png,num_4
tile_L1000789_05814.png,num_1
tile_L1000789_05815.png,num_1
tile_L1000789_05883.png,num_4
tile_L1000789_05934.png,discard
tile_L1000789_05935.png,num_1
tile_L1000789_05936.png,noise
tile_L1000789_06054.png,noise
tile_L1000789_06056.png,noise
tile_L1000789_06174.png,noise
tile_L1000790_00441.png,num_1
tile_L1000790_00442.png,num_1
tile_L1000790_00534.png,discard
tile_L1000790_00535.png,discard
tile_L1000790_00536.png,num_2
tile_L1000790_00641.png,wild
tile_L1000790_00654.png,discard
tile_L1000790_00655.png,discard
tile_L1000790_00656.png,num_2
tile_L1000790_00667.png,num_8
tile_L1000790_00668.png,num_8
tile_L1000790_00787.png,num_8
tile_L1000790_00788.png,num_8
tile_L1000790_02088.png,wild
tile_L1000790_02089.png,wild
tile_L1000790_02100.png,discard
tile_L1000790_02101.png,draw_two
tile_L1000790_02102.png,discard
tile_L1000790_02125.png,num_1
tile_L1000790_02126.png,num_1
tile_L1000790_02234.png,num_8
tile_L1000790_02235.png,num_8
tile_L1000790_02245.png,num_1
tile_L1000790_02246.png,num_1
tile_L1000790_02365.png,noise
tile_L1000790_02366.png,noise
tile_L1000790_02485.png,noise
tile_L1000790_02486.png,noise
tile_L1000790_04384.png,num_8
tile_L1000790_04385.png,num_8
tile_L1000790_04504.png,num_8
tile_L1000790_04505.png,num_8
tile_L1000790_04618.png,discard
tile_L1000790_04619.png,discard
tile_L1000790_04730.png,num_8
tile_L1000790_04731.png,num_8
tile_L1000790_04738.png,discard
tile_L1000790_04739.png,discard
tile_L1000790_04850.png,discard
tile_L1000790_04851.png,discard
tile_L1000790_07250.png,num_2
tile_L1000790_07251.png,num_2
tile_L1000790_07264.png,num_8
tile_L1000790_07265.png,num_8
tile_L1000790_07356.png,discard
tile_L1000790_07357.png,discard
tile_L1000790_07476.png,skip
tile_L1000790_07477.png,skip
tile_L1000790_08080.png,noise
tile_L1000790_08201.png,noise
tile_L1000790_08804.png,skip
tile_L1000790_08805.png,discard
tile_L1000790_08816.png,num_2
tile_L1000790_08817.png,num_2
tile_L1000790_08829.png,num_8
tile_L1000790_08830.png,num_8
tile_L1000790_08924.png,skip
tile_L1000790_08925.png,discard
tile_L1000791_03232.png,num_3
tile_L1000791_03256.png,discard
tile_L1000791_03257.png,num_0
tile_L1000791_03352.png,num_3
tile_L1000791_03376.png,num_0
tile_L1000791_03377.png,num_0
tile_L1000791_04059.png,discard
tile_L1000791_04179.png,discard
tile_L1000791_04205.png,num_0
tile_L1000791_04206.png,num_0
tile_L1000791_04325.png,num_0
tile_L1000791_04326.png,num_0
tile_L1000791_04502.png,discard
tile_L1000791_04622.png,discard
tile_L1000791_04697.png,num_0
tile_L1000791_04792.png,discard
tile_L1000791_04817.png,num_0
tile_L1000791_04912.png,discard
tile_L1000791_05032.png,num_2
tile_L1000791_05620.png,num_2
tile_L1000791_05645.png,num_0
tile_L1000791_05646.png,num_0
tile_L1000791_05692.png,num_4
tile_L1000791_05740.png,draw_two
tile_L1000791_05764.png,noise
tile_L1000791_05765.png,num_0
tile_L1000791_05766.png,num_0
tile_L1000791_05812.png,num_4
tile_L1000791_05859.png,noise
tile_L1000791_05860.png,discard
tile_L1000791_05869.png,noise
tile_L1000791_05884.png,noise
tile_L1000791_05979.png,noise
tile_L1000791_05989.png,noise
tile_L1000791_07486.png,num_2
tile_L1000791_07487.png,num_2
tile_L1000791_07499.png,num_7
tile_L1000791_07500.png,num_7
tile_L1000791_07592.png,num_7
tile_L1000791_07606.png,num_2
tile_L1000791_07607.png,num_2
tile_L1000791_08801.png,num_7
tile_L1000791_08802.png,num_7
tile_L1000791_08815.png,num_2
tile_L1000791_08816.png,num_2
tile_L1000791_08921.png,num_7
tile_L1000791_08922.png,num_7
tile_L1000791_08946.png,num_7
tile_L1000791_08947.png,num_7
tile_L1000791_09066.png,discard
tile_L1000791_09067.png,discard
tile_L1000791_09187.png,noise
tile_L1000836_00654.png,num_3
tile_L1000836_00655.png,num_3
tile_L1000836_00662.png,num_7
tile_L1000836_00663.png,num_7
tile_L1000836_02109.png,num_7
tile_L1000836_02110.png,num_7
tile_L1000836_02229.png,num_7
tile_L1000836_02230.png,discard
tile_L1000836_04460.png,num_9
tile_L1000836_04580.png,num_9
tile_L1000836_04789.png,discard
tile_L1000836_04790.png,discard
tile_L1000836_04909.png,skip
tile_L1000836_04910.png,skip
tile_L1000836_05662.png,num_1
tile_L1000836_05782.png,num_1
tile_L1000836_05930.png,num_7
tile_L1000836_05931.png,num_7
tile_L1000836_06065.png,num_7
tile_L1000836_06128.png,num_1
tile_L1000836_06129.png,num_1
tile_L1000836_06248.png,num_1
tile_L1000836_06249.png,num_1
tile_L1000836_06458.png,discard
tile_L1000836_06578.png,discard
tile_L1000837_04179.png,num_1
tile_L1000837_04180.png,num_1
tile_L1000837_04299.png,num_1
tile_L1000837_04300.png,num_1
tile_L1000837_04502.png,num_1
tile_L1000837_04503.png,num_1
tile_L1000837_04622.png,num_1
tile_L1000837_04623.png,num_1
tile_L1000837_04674.png,num_1
tile_L1000837_04675.png,num_1
tile_L1000837_05089.png,num_1
tile_L1000837_05137.png,discard
tile_L1000837_05138.png,num_0
tile_L1000837_05208.png,noise
tile_L1000837_05209.png,num_1
tile_L1000837_05257.png,noise
tile_L1000837_05328.png,noise
tile_L1000837_06827.png,discard
tile_L1000837_06828.png,skip
tile_L1000837_06947.png,discard
tile_L1000837_06948.png,discard
tile_L1000837_07364.png,num_2
tile_L1000837_07365.png,num_2
tile_L1000837_07484.png,num_2
tile_L1000837_07485.png,num_2
tile_L1000837_07496.png,num_4
tile_L1000837_07534.png,discard
tile_L1000837_07535.png,skip
tile_L1000837_07654.png,discard
tile_L1000837_07655.png,skip
tile_L1000837_07774.png,noise
tile_L1000837_08809.png,num_2
tile_L1000837_08810.png,num_2
tile_L1000837_09178.png,num_4
tile_L1000837_09179.png,num_4
tile_L1000837_09298.png,noise
tile_L1000838_00766.png,num_8
tile_L1000838_00767.png,num_8
tile_L1000838_00886.png,num_8
tile_L1000838_00887.png,num_8
tile_L1000838_00896.png,noise
tile_L1000838_00899.png,num_7
tile_L1000838_00900.png,num_7
tile_L1000838_01016.png,noise
tile_L1000838_02215.png,num_8
tile_L1000838_02216.png,num_8
tile_L1000838_02449.png,noise
tile_L1000838_02466.png,num_7
tile_L1000838_02467.png,num_7
tile_L1000838_02569.png,noise
tile_L1000838_02689.png,noise
tile_L1000838_02694.png,num_4
tile_L1000838_02695.png,num_4
tile_L1000838_02814.png,num_4
tile_L1000838_02815.png,num_4
tile_L1000838_04190.png,discard
tile_L1000838_04310.png,discard
tile_L1000838_04979.png,num_7
tile_L1000838_05084.png,num_7
tile_L1000838_05085.png,num_7
tile_L1000838_05372.png,num_5
tile_L1000838_05448.png,noise
tile_L1000838_05492.png,num_5
tile_L1000838_05568.png,noise
tile_L1000838_05865.png,noise
tile_L1000838_05985.png,noise
tile_L1000839_03228.png,discard
tile_L1000839_03229.png,discard
tile_L1000839_03349.png,num_2
tile_L1000839_03469.png,num_2
tile_L1000839_03978.png,num_7
tile_L1000839_03979.png,num_7
tile_L1000839_04057.png,num_2
tile_L1000839_04098.png,num_7
tile_L1000839_04099.png,num_7
tile_L1000839_04177.png,draw_two
tile_L1000839_04297.png,discard
tile_L1000839_04672.png,num_1
tile_L1000839_04792.png,num_1
tile_L1000839_05289.png,num_7
tile_L1000839_05409.png,num_7
tile_L1000839_05750.png,noise
tile_L1000839_05857.png,noise
tile_L1000839_05869.png,noise
tile_L1000839_05870.png,noise
tile_L1000839_05989.png,noise
tile_L1000839_05990.png,noise
tile_L1000839_06126.png,discard
tile_L1000839_06127.png,num_6
tile_L1000839_06246.png,discard
tile_L1000839_06247.png,num_6
tile_L1000839_06347.png,noise
tile_L1000839_06348.png,noise
tile_L1000839_06464.png,noise
tile_L1000839_06467.png,noise
tile_L1000839_06468.png,noise
tile_L1000839_06583.png,num_9
tile_L1000839_06584.png,num_6
tile_L1000839_06704.png,noise
tile_L1000840_00774.png,num_4
tile_L1000840_00775.png,num_4
tile_L1000840_01023.png,discard
tile_L1000840_01024.png,discard
tile_L1000840_01862.png,discard
tile_L1000840_01982.png,discard
tile_L1000840_02339.png,num_4
tile_L1000840_02340.png,num_4
tile_L1000840_02459.png,num_4
tile_L1000840_02460.png,num_4
tile_L1000840_02824.png,num_9
tile_L1000840_02825.png,num_9
tile_L1000840_02944.png,noise
tile_L1000840_02945.png,noise
tile_L1000840_03057.png,noise
tile_L1000840_03064.png,noise
tile_L1000840_03065.png,noise
tile_L1000840_03177.png,noise
tile_L1000840_03184.png,noise
tile_L1000840_03185.png,noise
tile_L1000840_04137.png,num_4
tile_L1000840_04257.png,num_4
tile_L1000840_05813.png,num_4
tile_L1000840_07118.png,num_7
tile_L1000840_07119.png,num_7
tile_L1000840_07238.png,num_7
tile_L1000840_07239.png,num_7
tile_L1000840_07375.png,num_2
tile_L1000840_08819.png,num_2
tile_L1000840_08820.png,draw_two
tile_L1000840_08919.png,num_7
tile_L1000840_09048.png,num_7
tile_L1000840_09049.png,num_7
tile_L1000841_00303.png,discard
tile_L1000841_00304.png,draw_two
tile_L1000841_00305.png,discard
tile_L1000841_00423.png,discard
tile_L1000841_00424.png,draw_two
tile_L1000841_00425.png,discard
tile_L1000841_00524.png,reverse
tile_L1000841_00525.png,reverse
tile_L1000841_00644.png,reverse
tile_L1000841_00645.png,reverse
tile_L1000841_01500.png,noise
tile_L1000841_01501.png,noise
tile_L1000841_01854.png,reverse
tile_L1000841_01855.png,reverse
tile_L1000841_01868.png,discard
tile_L1000841_01869.png,discard
tile_L1000841_01987.png,num_2
tile_L1000841_01988.png,draw_two
tile_L1000841_01989.png,discard
tile_L1000841_02352.png,num_4
tile_L1000841_02353.png,num_4
tile_L1000841_04014.png,num_5
tile_L1000841_04015.png,num_5
tile_L1000841_04100.png,discard
tile_L1000841_04220.png,discard
tile_L1000841_04928.png,num_4
tile_L1000841_04929.png,num_4
tile_L1000841_05048.png,num_4
tile_L1000841_05049.png,num_4
tile_L1000841_05224.png,num_5
tile_L1000841_05225.png,num_5
tile_L1000841_05406.png,noise
tile_L1000841_05526.png,noise
tile_L1000841_07132.png,num_7
tile_L1000841_07133.png,num_7
tile_L1000841_07249.png,reverse
tile_L1000841_07250.png,reverse
tile_L1000841_07369.png,reverse
tile_L1000841_07370.png,reverse
tile_L1000841_07725.png,num_9
tile_L1000841_08342.png,num_7
tile_L1000841_08343.png,num_7
tile_L1000842_00287.png,num_0
tile_L1000842_00288.png,num_0
tile_L1000842_00407.png,num_0
tile_L1000842_00408.png,num_0
tile_L1000842_00417.png,noise
tile_L1000842_00537.png,noise
tile_L1000842_00884.png,noise
tile_L1000842_00885.png,noise
tile_L1000842_01971.png,num_0
tile_L1000842_01972.png,num_0
tile_L1000842_02091.png,num_0
tile_L1000842_02092.png,num_0
tile_L1000842_02215.png,reverse
tile_L1000842_02336.png,noise
tile_L1000842_03828.png,num_3
tile_L1000842_03897.png,num_0
tile_L1000842_03948.png,num_3
tile_L1000842_04293.png,discard
tile_L1000842_04294.png,discard
tile_L1000842_04706.png,num_8
tile_L1000842_04826.png,num_8
tile_L1000842_05452.png,num_0
tile_L1000842_05453.png,num_0
tile_L1000842_05572.png,num_0
tile_L1000842_05573.png,num_0
tile_L1000842_05693.png,noise
tile_L1000842_05694.png,noise
tile_L1000842_05895.png,num_8
tile_L1000842_05896.png,num_8
tile_L1000842_06015.png,num_8
tile_L1000842_06016.png,num_8
tile_L1000842_07250.png,discard
tile_L1000842_07253.png,num_5
tile_L1000842_07373.png,num_5
tile_L1000842_07729.png,noise
tile_L1000842_07730.png,noise
tile_L1000842_07957.png,num_1
tile_L1000842_07958.png,num_1
tile_L1000842_08451.png,num_1
tile_L1000842_08452.png,num_1
tile_L1000842_08935.png,num_5
tile_L1000842_09055.png,num_5
tile_L1000843_00409.png,discard
tile_L1000843_00529.png,discard
tile_L1000843_00530.png,num_2
tile_L1000843_01734.png,noise
tile_L1000843_01735.png,noise
tile_L1000843_02090.png,draw_two
tile_L1000843_02091.png,discard
tile_L1000843_02210.png,discard
tile_L1000843_02211.png,discard
tile_L1000843_03735.png,discard
tile_L1000843_03855.png,discard
tile_L1000843_04073.png,num_1
tile_L1000843_04074.png,num_1
tile_L1000843_04177.png,noise
tile_L1000843_04178.png,noise
tile_L1000843_04179.png,noise
tile_L1000843_04193.png,num_1
tile_L1000843_04194.png,num_1
tile_L1000843_04247.png,num_1
tile_L1000843_04341.png,num_4
tile_L1000843_04342.png,num_4
tile_L1000843_04417.png,noise
tile_L1000843_04418.png,noise
tile_L1000843_04461.png,num_4
tile_L1000843_04462.png,num_4
tile_L1000843_04684.png,num_8
tile_L1000843_04779.png,num_1
tile_L1000843_04803.png,noise
tile_L1000843_04804.png,num_8
tile_L1000843_04899.png,num_1
tile_L1000843_04923.png,noise
tile_L1000843_04928.png,num_4
tile_L1000843_04929.png,num_4
tile_L1000843_04980.png,num_1
tile_L1000843_04981.png,num_1
tile_L1000843_05048.png,noise
tile_L1000843_05863.png,num_3
tile_L1000843_05983.png,num_3
tile_L1000843_06652.png,num_4
tile_L1000843_06653.png,num_4
tile_L1000843_06771.png,discard
tile_L1000843_06772.png,wild_draw_four
tile_L1000843_06773.png,num_4
tile_L1000843_07017.png,num_5
tile_L1000843_08698.png,num_5
tile_L1000843_08699.png,num_5
tile_L1000844_03661.png,num_6
tile_L1000844_03781.png,num_6
tile_L1000844_04189.png,num_6
tile_L1000844_04190.png,discard
tile_L1000844_04309.png,discard
tile_L1000844_04310.png,discard
tile_L1000844_04499.png,noise
tile_L1000844_04500.png,noise
tile_L1000844_04533.png,noise
tile_L1000844_04534.png,noise
tile_L1000844_04546.png,num_1
tile_L1000844_04547.png,num_1
tile_L1000844_04565.png,skip
tile_L1000844_04566.png,skip
tile_L1000844_04619.png,noise
tile_L1000844_04620.png,noise
tile_L1000844_04655.png,num_6
tile_L1000844_04685.png,skip
tile_L1000844_04686.png,skip
tile_L1000844_04698.png,discard
tile_L1000844_04699.png,skip
tile_L1000844_04774.png,noise
tile_L1000844_04775.png,num_6
tile_L1000844_04818.png,discard
tile_L1000844_04819.png,discard
tile_L1000844_04894.png,noise
tile_L1000844_05169.png,noise
tile_L1000844_05336.png,num_6
tile_L1000844_05404.png,num_1
tile_L1000844_05405.png,num_1
tile_L1000844_05524.png,num_1
tile_L1000844_05525.png,num_1
tile_L1000844_06221.png,num_1
tile_L1000844_06222.png,num_1
tile_L1000844_06898.png,discard
tile_L1000844_06899.png,num_2
tile_L1000844_07018.png,discard
tile_L1000844_07019.png,num_2
tile_L1000844_07483.png,num_5
tile_L1000844_07484.png,num_5
tile_L1000844_07603.png,num_5
tile_L1000844_07604.png,num_5
tile_L1000844_08100.png,noise
tile_L1000844_08101.png,noise
tile_L1000844_08220.png,noise
tile_L1000844_08221.png,noise
tile_L1000844_08348.png,noise
tile_L1000844_08703.png,noise
tile_L1000844_08816.png,num_9
tile_L1000844_08936.png,num_9
tile_L1000846_01011.png,reverse
tile_L1000846_01265.png,reverse
tile_L1000846_01726.png,num_7
tile_L1000846_01727.png,num_7
tile_L1000846_01846.png,num_7
tile_L1000846_01847.png,num_7
tile_L1000846_02086.png,noise
tile_L1000846_02093.png,noise
tile_L1000846_02213.png,noise
tile_L1000846_02449.png,noise
tile_L1000846_02565.png,num_6
tile_L1000846_02569.png,noise
tile_L1000846_04098.png,num_6
tile_L1000846_04258.png,num_3
tile_L1000846_04259.png,num_3
tile_L1000846_04378.png,num_3
tile_L1000846_04379.png,num_3
tile_L1000846_04702.png,reverse
tile_L1000846_04703.png,reverse
tile_L1000846_04806.png,num_6
tile_L1000846_04822.png,reverse
tile_L1000846_04823.png,reverse
tile_L1000846_04926.png,num_6
tile_L1000846_05289.png,reverse
tile_L1000846_05290.png,reverse
tile_L1000846_05409.png,noise
tile_L1000846_05529.png,noise
tile_L1000846_05536.png,noise
tile_L1000846_05569.png,num_3
tile_L1000846_05570.png,num_3
tile_L1000846_05656.png,noise
tile_L1000846_07364.png,num_1
tile_L1000846_07365.png,num_1
tile_L1000846_07374.png,noise
tile_L1000846_07375.png,noise
tile_L1000846_07377.png,num_9
tile_L1000846_07484.png,num_1
tile_L1000846_07485.png,num_1
tile_L1000846_08823.png,num_9
tile_L1000846_08936.png,noise
tile_L1000846_08943.png,discard
tile_L1000846_09056.png,noise
tile_L1000847_03418.png,num_8
tile_L1000847_03419.png,num_8
tile_L1000847_03538.png,num_8
tile_L1000847_03539.png,num_8
tile_L1000847_03948.png,discard
tile_L1000847_04068.png,discard
tile_L1000847_04336.png,discard
tile_L1000847_04337.png,discard
tile_L1000847_04343.png,num_9
tile_L1000847_04383.png,noise
tile_L1000847_04456.png,noise
tile_L1000847_04457.png,discard
tile_L1000847_04463.png,num_9
tile_L1000847_04973.png,num_8
tile_L1000847_05093.png,num_8
tile_L1000847_05153.png,reverse
tile_L1000847_05154.png,reverse
tile_L1000847_05306.png,noise
tile_L1000847_05307.png,noise
tile_L1000847_05379.png,reverse
tile_L1000847_05406.png,num_6
tile_L1000847_05526.png,num_6
tile_L1000847_05654.png,num_9
tile_L1000847_05773.png,noise
tile_L1000847_05774.png,num_9
tile_L1000847_05893.png,noise
tile_L1000847_07019.png,num_7
tile_L1000847_07020.png,num_7
tile_L1000847_07139.png,num_7
tile_L1000847_07140.png,num_7
tile_L1000847_07370.png,num_1
tile_L1000847_07371.png,num_1
tile_L1000847_07388.png,num_5
tile_L1000847_07490.png,num_1
tile_L1000847_07491.png,num_1
tile_L1000847_08943.png,num_5
tile_L1000847_08944.png,num_5
tile_L1000847_09063.png,num_5
tile_L1000847_09064.png,num_5
tile_L1000848_00775.png,num_7
tile_L1000848_02576.png,num_7
tile_L1000848_02700.png,num_7
tile_L1000848_02701.png,num_7
tile_L1000848_03974.png,discard
tile_L1000848_03975.png,draw_two
tile_L1000848_03976.png,num_2
tile_L1000848_04053.png,num_0
tile_L1000848_04054.png,num_0
tile_L1000848_04094.png,discard
tile_L1000848_04095.png,draw_two
tile_L1000848_04096.png,num_2
tile_L1000848_04139.png,num_3
tile_L1000848_04173.png,num_0
tile_L1000848_04174.png,num_0
tile_L1000848_04189.png,num_0
tile_L1000848_04943.png,reverse
tile_L1000848_04944.png,reverse
tile_L1000848_05695.png,num_3
tile_L1000848_05815.png,num_3
tile_L1000848_05856.png,num_3
tile_L1000848_05857.png,num_3
tile_L1000848_05881.png,discard
tile_L1000848_05882.png,num_9
tile_L1000848_05935.png,noise
tile_L1000848_05976.png,num_3
tile_L1000848_05977.png,num_3
tile_L1000848_06001.png,discard
tile_L1000848_06002.png,num_9
tile_L1000848_06055.png,noise
tile_L1000848_07610.png,num_7
tile_L1000848_07615.png,discard
tile_L1000848_07616.png,discard
tile_L1000848_08092.png,discard
tile_L1000848_08093.png,noise
tile_L1000848_08212.png,noise
tile_L1000848_08213.png,noise
tile_L1000848_08572.png,noise
tile_L1000848_08573.png,noise
tile_L1000848_09180.png,num_4
tile_L1000848_09181.png,num_4
tile_L1000848_09301.png,noise
tile_L1000849_00534.png,num_9
tile_L1000849_00535.png,discard
tile_L1000849_01253.png,noise
tile_L1000849_01254.png,noise
tile_L1000849_01630.png,num_5
tile_L1000849_01631.png,num_5
tile_L1000849_01750.png,num_5
tile_L1000849_01751.png,num_5
tile_L1000849_02091.png,discard
tile_L1000849_02211.png,discard
tile_L1000849_03976.png,num_9
tile_L1000849_04741.png,num_4
tile_L1000849_04818.png,discard
tile_L1000849_04861.png,num_4
tile_L1000849_04938.png,discard
tile_L1000849_05007.png,num_2
tile_L1000849_05008.png,num_2
tile_L1000849_05127.png,discard
tile_L1000849_05128.png,discard
tile_L1000849_05247.png,discard
tile_L1000849_05248.png,discard
tile_L1000849_05367.png,noise
tile_L1000849_05487.png,noise
tile_L1000849_05501.png,discard
tile_L1000849_05622.png,noise
tile_L1000849_05623.png,noise
tile_L1000849_05742.png,noise
tile_L1000849_05743.png,noise
tile_L1000849_05778.png,num_7
tile_L1000849_05779.png,num_7
tile_L1000849_05898.png,num_7
tile_L1000849_05899.png,num_7
tile_L1000849_05930.png,num_4
tile_L1000849_06050.png,discard
tile_L1000849_06051.png,noise
tile_L1000849_06170.png,noise
tile_L1000849_06245.png,discard
tile_L1000849_07251.png,num_6
tile_L1000849_07262.png,discard
tile_L1000849_07263.png,wild_draw_four
tile_L1000849_07264.png,num_4
tile_L1000849_07371.png,num_6
tile_L1000849_07382.png,discard
tile_L1000849_07383.png,wild_draw_four
tile_L1000849_07384.png,num_4
tile_L1000849_08825.png,discard
tile_L1000849_08826.png,discard
tile_L1000849_08827.png,discard
tile_L1000849_08945.png,discard
tile_L1000849_08946.png,discard
tile_L1000849_08947.png,discard
tile_L1000850_00650.png,num_3
tile_L1000850_00651.png,num_3
tile_L1000850_01617.png,noise
tile_L1000850_01988.png,num_3
tile_L1000850_01989.png,num_3
tile_L1000850_02332.png,num_3
tile_L1000850_02452.png,num_3
tile_L1000850_02460.png,num_3
tile_L1000850_02461.png,num_3
tile_L1000850_02572.png,noise
tile_L1000850_02692.png,noise
tile_L1000850_03109.png,num_2
tile_L1000850_04216.png,num_6
tile_L1000850_04297.png,noise
tile_L1000850_04336.png,num_6
tile_L1000850_04417.png,noise
tile_L1000850_04542.png,num_2
tile_L1000850_04621.png,num_2
tile_L1000850_04662.png,num_2
tile_L1000850_04698.png,num_7
tile_L1000850_04818.png,num_7
tile_L1000850_05284.png,num_7
tile_L1000850_05285.png,num_7
tile_L1000850_05497.png,discard
tile_L1000850_05570.png,num_2
tile_L1000850_05617.png,discard
tile_L1000850_05690.png,num_2
tile_L1000850_05737.png,noise
tile_L1000850_05857.png,noise
tile_L1000850_06097.png,num_3
tile_L1000850_06098.png,num_3
tile_L1000850_06219.png,noise
tile_L1000850_07006.png,discard
tile_L1000850_07007.png,discard
tile_L1000850_07126.png,num_9
tile_L1000850_07127.png,num_9
tile_L1000850_07261.png,num_5
tile_L1000850_07494.png,num_9
tile_L1000850_07509.png,discard
tile_L1000850_07510.png,discard
tile_L1000850_08090.png,noise
tile_L1000850_08210.png,noise
tile_L1000850_08456.png,noise
tile_L1000850_08457.png,noise
tile_L1000850_08838.png,noise
tile_L1000850_08958.png,noise
tile_L1000850_09051.png,noise
tile_L1000850_09058.png,num_9
tile_L1000850_09059.png,num_9
tile_L1000850_09078.png,noise
tile_L1000850_09171.png,noise
tile_L1000850_09178.png,discard
tile_L1000850_09179.png,discard
tile_L1000851_03974.png,num_6
tile_L1000851_04250.png,num_6
tile_L1000851_04251.png,num_6
tile_L1000851_04305.png,discard
tile_L1000851_04425.png,discard
tile_L1000851_04431.png,reverse
tile_L1000851_04551.png,reverse
tile_L1000851_05057.png,num_8
tile_L1000851_05373.png,reverse
tile_L1000851_05492.png,noise
tile_L1000851_05493.png,reverse
tile_L1000851_05612.png,noise
tile_L1000851_05620.png,discard
tile_L1000851_05644.png,num_8
tile_L1000851_05645.png,num_8
tile_L1000851_05740.png,discard
tile_L1000851_05764.png,discard
tile_L1000851_05765.png,discard
tile_L1000851_05816.png,num_6
tile_L1000851_05817.png,num_6
tile_L1000851_07489.png,num_4
tile_L1000851_07490.png,num_4
tile_L1000851_07609.png,num_4
tile_L1000851_07610.png,num_4
tile_L1000851_08941.png,num_3
tile_L1000851_08942.png,num_3
tile_L1000851_09061.png,num_3
tile_L1000851_09062.png,num_3
tile_L1000851_09171.png,num_4
tile_L1000851_09172.png,num_4
tile_L1000851_09291.png,discard
tile_L1000851_09292.png,discard
tile_L1000852_00531.png,num_7
tile_L1000852_00532.png,num_7
tile_L1000852_02101.png,discard
tile_L1000852_02102.png,skip
tile_L1000852_02106.png,skip
tile_L1000852_02107.png,skip
tile_L1000852_02214.png,num_7
tile_L1000852_02215.png,num_7
tile_L1000852_02221.png,discard
tile_L1000852_02222.png,skip
tile_L1000852_02226.png,skip
tile_L1000852_02227.png,skip
tile_L1000852_02334.png,num_7
tile_L1000852_02335.png,discard
tile_L1000852_02455.png,noise
tile_L1000852_04022.png,num_2
tile_L1000852_04142.png,num_2
tile_L1000852_04696.png,num_1
tile_L1000852_04816.png,num_1
tile_L1000852_05454.png,num_2
tile_L1000852_06007.png,num_1
tile_L1000852_06008.png,num_1
tile_L1000852_06127.png,discard
tile_L1000852_06128.png,num_1
tile_L1000852_07020.png,num_5
tile_L1000852_07252.png,skip
tile_L1000852_07253.png,skip
tile_L1000852_07372.png,discard
tile_L1000852_07373.png,discard
tile_L1000852_08698.png,num_5
tile_L1000852_08699.png,num_5
tile_L1000852_08818.png,num_5
tile_L1000852_08819.png,num_5
tile_L1000853_00890.png,num_2
tile_L1000853_00891.png,num_2
tile_L1000853_01010.png,num_2
tile_L1000853_01011.png,num_2
tile_L1000853_01016.png,num_0
tile_L1000853_01987.png,num_0
tile_L1000853_01988.png,num_0
tile_L1000853_02458.png,num_2
tile_L1000853_02459.png,num_2
tile_L1000853_02572.png,noise
tile_L1000853_02574.png,noise
tile_L1000853_02692.png,noise
tile_L1000853_02694.png,noise
tile_L1000853_02812.png,noise
tile_L1000853_02814.png,noise
tile_L1000853_03378.png,num_6
tile_L1000853_03498.png,num_6
tile_L1000853_03707.png,discard
tile_L1000853_03708.png,discard
tile_L1000853_03827.png,discard
tile_L1000853_03828.png,draw_two
tile_L1000853_03948.png,num_2
tile_L1000853_03981.png,reverse
tile_L1000853_04101.png,reverse
